sample_id,split,scenario_group,ci_platform,source_dataset,source_pipeline_id,source_run_id,timestamp,repository,branch,language,os,cloud_provider,failure_stage,severity,cpu_usage_pct,memory_usage_mb,retry_count,error_type,error_message,stack_trace_summary,failed_file,important_log_excerpt,raw_github_actions_log,model_input_text,root_cause_label,label_verified,label_method,neutral_run_context
GH_RCA_02577,train,connect_timeout,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_4182,run_3038,2025-10-22T09:29:16.927259,repo_452,release,Java,windows-latest,On-Prem,test,HIGH,11.37,28870,3,ConnectTimeout,connection to auth.service.internal:443 timed out after 30 seconds,request to auth.service.internal,N/A,"GET https://auth.service.internal/health
ConnectTimeout: connection to auth.service.internal:443 timed out
retry 1 failed
retry 2 failed
##[error]Process completed with exit code 1.","2025-10-22T09:29:16Z Artifact upload skipped after failure
2025-10-22T09:29:16Z Repository checkout completed
2025-10-22T09:29:16Z ##[group]Run pytest
2025-10-22T09:29:16Z GET https://auth.service.internal/health
2025-10-22T09:29:16Z ConnectTimeout: connection to auth.service.internal:443 timed out
2025-10-22T09:29:16Z retry 1 failed
2025-10-22T09:29:16Z retry 2 failed
2025-10-22T09:29:16Z ##[error]Process completed with exit code 1.
2025-10-22T09:29:16Z Post job cleanup.
2025-10-22T09:29:16Z attempt=3; elapsed_ms=133420; worker_slot=8","stage=test | language=Java | error_type=ConnectTimeout | error_message=connection to auth.service.internal:443 timed out after 30 seconds | stack_trace=request to auth.service.internal | failed_file=N/A | log=GET https://auth.service.internal/health
ConnectTimeout: connection to auth.service.internal:443 timed out
retry 1 failed
retry 2 failed
##[error]Process completed with exit code 1. | context=attempt=3; elapsed_ms=133420; worker_slot=8",network_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=3; elapsed_ms=133420; worker_slot=8
GH_RCA_05059,train,runner_disconnected,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_7481,run_39017,2026-01-31T06:44:16.927259,repo_76,feature-x,Rust,ubuntu-latest,AWS,build,HIGH,45.82,31213,1,RunnerDisconnected,runner stopped sending heartbeats,self-hosted runner,N/A,"The runner has lost communication with the service
##[error]Process completed with exit code 1.","2026-01-31T06:44:16Z Repository checkout completed
2026-01-31T06:44:16Z ##[group]Run actions/checkout@v4
2026-01-31T06:44:16Z ##[group]Run npm test
2026-01-31T06:44:16Z The runner has lost communication with the service
2026-01-31T06:44:16Z ##[error]Process completed with exit code 1.
2026-01-31T06:44:16Z Post job cleanup.
2026-01-31T06:44:16Z attempt=1; elapsed_ms=133437; worker_slot=9","stage=build | language=Rust | error_type=RunnerDisconnected | error_message=runner stopped sending heartbeats | stack_trace=self-hosted runner | failed_file=N/A | log=The runner has lost communication with the service
##[error]Process completed with exit code 1. | context=attempt=1; elapsed_ms=133437; worker_slot=9",infrastructure_resource_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=1; elapsed_ms=133437; worker_slot=9
GH_RCA_01980,test,wrong_port,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_2681,run_4793,2025-11-29T23:36:16.927259,repo_394,feature-x,NodeJS,windows-latest,GCP,test,HIGH,47.37,11010,2,ConnectionRefusedError,test client connected to localhost:9999,tests/userService.test.js:179,tests/userService.test.js,"TEST_PORT=9999
ConnectionRefusedError: connection refused at localhost:9999
##[error]Process completed with exit code 1.","2025-11-29T23:36:16Z Previous step completed successfully
2025-11-29T23:36:16Z Runner image initialized
2025-11-29T23:36:16Z ##[group]Run cargo test
2025-11-29T23:36:16Z TEST_PORT=9999
2025-11-29T23:36:16Z ConnectionRefusedError: connection refused at localhost:9999
2025-11-29T23:36:16Z ##[error]Process completed with exit code 1.
2025-11-29T23:36:16Z Post job cleanup.
2025-11-29T23:36:16Z attempt=2; elapsed_ms=133454; worker_slot=10","stage=test | language=NodeJS | error_type=ConnectionRefusedError | error_message=test client connected to localhost:9999 | stack_trace=tests/userService.test.js:179 | failed_file=tests/userService.test.js | log=TEST_PORT=9999
ConnectionRefusedError: connection refused at localhost:9999
##[error]Process completed with exit code 1. | context=attempt=2; elapsed_ms=133454; worker_slot=10",test_script_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=2; elapsed_ms=133454; worker_slot=10
GH_RCA_03186,train,checksum_mismatch,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_3220,run_4152,2025-10-25T02:11:16.927259,repo_378,develop,C++,macos-latest,GCP,build,CRITICAL,76.96,19482,5,ChecksumError,checksum verification failed for lodash,package download,requirements.txt,"ChecksumError: hash mismatch for lodash
##[error]Process completed with exit code 1.","2025-10-25T02:11:16Z Repository checkout completed
2025-10-25T02:11:16Z Using hosted Ubuntu runner
2025-10-25T02:11:16Z ##[group]Run kubectl rollout status
2025-10-25T02:11:16Z ChecksumError: hash mismatch for lodash
2025-10-25T02:11:16Z ##[error]Process completed with exit code 1.
2025-10-25T02:11:16Z Post job cleanup.
2025-10-25T02:11:16Z attempt=5; elapsed_ms=133471; worker_slot=11","stage=build | language=C++ | error_type=ChecksumError | error_message=checksum verification failed for lodash | stack_trace=package download | failed_file=requirements.txt | log=ChecksumError: hash mismatch for lodash
##[error]Process completed with exit code 1. | context=attempt=5; elapsed_ms=133471; worker_slot=11",dependency_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=5; elapsed_ms=133471; worker_slot=11
GH_RCA_04665,train,wrong_db_user,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_6031,run_37578,2025-10-05T19:39:16.927259,repo_434,feature-x,Go,ubuntu-latest,Azure,test,CRITICAL,39.4,31540,4,DatabaseAuthenticationError,role root does not exist,database connection,.github/workflows/integration.yml,"FATAL: role ""root"" does not exist
##[error]Process completed with exit code 1.","2025-10-05T19:39:16Z Post job cleanup started
2025-10-05T19:39:16Z Using hosted Ubuntu runner
2025-10-05T19:39:16Z ##[group]Run npm test
2025-10-05T19:39:16Z FATAL: role ""root"" does not exist
2025-10-05T19:39:16Z ##[error]Process completed with exit code 1.
2025-10-05T19:39:16Z Post job cleanup.
2025-10-05T19:39:16Z attempt=4; elapsed_ms=133488; worker_slot=12","stage=test | language=Go | error_type=DatabaseAuthenticationError | error_message=role root does not exist | stack_trace=database connection | failed_file=.github/workflows/integration.yml | log=FATAL: role ""root"" does not exist
##[error]Process completed with exit code 1. | context=attempt=4; elapsed_ms=133488; worker_slot=12",workflow_environment_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=4; elapsed_ms=133488; worker_slot=12
GH_RCA_08080,train,empty_matrix,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_9338,run_9918,2025-09-28T21:45:16.927259,repo_51,develop,Java,ubuntu-latest,GCP,deploy,HIGH,48.94,5255,4,MatrixConfigurationError,matrix expansion produced zero jobs,strategy matrix,.github/workflows/ci.yml,"MatrixConfigurationError: no combinations generated
##[error]Process completed with exit code 1.","2025-09-28T21:45:16Z Using hosted Ubuntu runner
2025-09-28T21:45:16Z Runner image initialized
2025-09-28T21:45:16Z ##[group]Run go test ./...
2025-09-28T21:45:16Z MatrixConfigurationError: no combinations generated
2025-09-28T21:45:16Z ##[error]Process completed with exit code 1.
2025-09-28T21:45:16Z Post job cleanup.
2025-09-28T21:45:16Z attempt=4; elapsed_ms=133505; worker_slot=13","stage=deploy | language=Java | error_type=MatrixConfigurationError | error_message=matrix expansion produced zero jobs | stack_trace=strategy matrix | failed_file=.github/workflows/ci.yml | log=MatrixConfigurationError: no combinations generated
##[error]Process completed with exit code 1. | context=attempt=4; elapsed_ms=133505; worker_slot=13",other_or_unknown,yes,curated diagnostic log with real Kaggle metadata,attempt=4; elapsed_ms=133505; worker_slot=13
GH_RCA_03216,train,registry_auth,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_5786,run_39287,2025-08-26T00:24:16.927259,repo_275,release,Rust,ubuntu-latest,On-Prem,build,CRITICAL,42.16,13180,4,RegistryAuthenticationError,authentication to private package registry failed,package registry,package.json,"npm ERR! code E401
Unable to authenticate to private registry
##[error]Process completed with exit code 1.","2025-08-26T00:24:16Z Post job cleanup started
2025-08-26T00:24:16Z Runner image initialized
2025-08-26T00:24:16Z ##[group]Run npm test
2025-08-26T00:24:16Z npm ERR! code E401
2025-08-26T00:24:16Z Unable to authenticate to private registry
2025-08-26T00:24:16Z ##[error]Process completed with exit code 1.
2025-08-26T00:24:16Z Post job cleanup.
2025-08-26T00:24:16Z attempt=4; elapsed_ms=133522; worker_slot=14","stage=build | language=Rust | error_type=RegistryAuthenticationError | error_message=authentication to private package registry failed | stack_trace=package registry | failed_file=package.json | log=npm ERR! code E401
Unable to authenticate to private registry
##[error]Process completed with exit code 1. | context=attempt=4; elapsed_ms=133522; worker_slot=14",dependency_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=4; elapsed_ms=133522; worker_slot=14
GH_RCA_07857,test,security_baseline,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_3188,run_4952,2025-11-03T20:39:16.927259,repo_147,develop,Java,ubuntu-latest,Azure,deploy,HIGH,76.7,19064,1,SecurityBaselineError,repository does not satisfy security baseline,policy check,.github/workflows/security.yml,"SecurityBaselineError: code scanning is not enabled
##[error]Process completed with exit code 1.","2025-11-03T20:39:16Z Previous step completed successfully
2025-11-03T20:39:16Z ##[group]Run actions/checkout@v4
2025-11-03T20:39:16Z ##[group]Run go test ./...
2025-11-03T20:39:16Z SecurityBaselineError: code scanning is not enabled
2025-11-03T20:39:16Z ##[error]Process completed with exit code 1.
2025-11-03T20:39:16Z Post job cleanup.
2025-11-03T20:39:16Z attempt=1; elapsed_ms=133539; worker_slot=15","stage=deploy | language=Java | error_type=SecurityBaselineError | error_message=repository does not satisfy security baseline | stack_trace=policy check | failed_file=.github/workflows/security.yml | log=SecurityBaselineError: code scanning is not enabled
##[error]Process completed with exit code 1. | context=attempt=1; elapsed_ms=133539; worker_slot=15",security_policy_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=1; elapsed_ms=133539; worker_slot=15
GH_RCA_06739,validation,revision_conflict,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_8696,run_157,2025-11-25T00:38:16.927259,repo_346,feature-x,Rust,ubuntu-latest,On-Prem,deploy,HIGH,88.45,11425,5,RevisionConflictError,deployment revision conflicts with existing release,helm upgrade,deploy/helm/values.yaml,"another operation is in progress
##[error]Process completed with exit code 1.","2025-11-25T00:38:16Z ##[group]Run actions/checkout@v4
2025-11-25T00:38:16Z Previous step completed successfully
2025-11-25T00:38:16Z ##[group]Run go test ./...
2025-11-25T00:38:16Z another operation is in progress
2025-11-25T00:38:16Z ##[error]Process completed with exit code 1.
2025-11-25T00:38:16Z Post job cleanup.
2025-11-25T00:38:16Z attempt=5; elapsed_ms=133556; worker_slot=16","stage=deploy | language=Rust | error_type=RevisionConflictError | error_message=deployment revision conflicts with existing release | stack_trace=helm upgrade | failed_file=deploy/helm/values.yaml | log=another operation is in progress
##[error]Process completed with exit code 1. | context=attempt=5; elapsed_ms=133556; worker_slot=16",deployment_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=5; elapsed_ms=133556; worker_slot=16
GH_RCA_08941,test,undocumented_action_failure,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_9970,run_37957,2026-01-15T10:58:16.927259,repo_493,develop,Rust,macos-latest,AWS,build,MEDIUM,14.14,19630,0,ActionExecutionError,action returned an undocumented failure,third-party action,.github/workflows/ci.yml,"Action failed with status: unknown
##[error]Process completed with exit code 1.","2026-01-15T10:58:16Z Artifact upload skipped after failure
2026-01-15T10:58:16Z Runner image initialized
2026-01-15T10:58:16Z ##[group]Run npm test
2026-01-15T10:58:16Z Action failed with status: unknown
2026-01-15T10:58:16Z ##[error]Process completed with exit code 1.
2026-01-15T10:58:16Z Post job cleanup.
2026-01-15T10:58:16Z attempt=0; elapsed_ms=133573; worker_slot=17","stage=build | language=Rust | error_type=ActionExecutionError | error_message=action returned an undocumented failure | stack_trace=third-party action | failed_file=.github/workflows/ci.yml | log=Action failed with status: unknown
##[error]Process completed with exit code 1. | context=attempt=0; elapsed_ms=133573; worker_slot=17",other_or_unknown,yes,curated diagnostic log with real Kaggle metadata,attempt=0; elapsed_ms=133573; worker_slot=17
GH_RCA_00509,train,key_error,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_3851,run_39639,2025-10-17T05:34:16.927259,repo_26,feature-x,Java,macos-latest,AWS,test,MEDIUM,78.5,16577,4,KeyError,'email',src/main/java/com/acme/PaymentService.java:49,src/main/java/com/acme/PaymentService.java,"src/main/java/com/acme/PaymentService.java:49
return user['email']
KeyError: 'email'
##[error]Process completed with exit code 1.","2025-10-17T05:34:16Z Environment variables loaded
2025-10-17T05:34:16Z Previous step completed successfully
2025-10-17T05:34:16Z ##[group]Run cargo test
2025-10-17T05:34:16Z src/main/java/com/acme/PaymentService.java:49
2025-10-17T05:34:16Z return user['email']
2025-10-17T05:34:16Z KeyError: 'email'
2025-10-17T05:34:16Z ##[error]Process completed with exit code 1.
2025-10-17T05:34:16Z Post job cleanup.
2025-10-17T05:34:16Z attempt=4; elapsed_ms=133590; worker_slot=18","stage=test | language=Java | error_type=KeyError | error_message='email' | stack_trace=src/main/java/com/acme/PaymentService.java:49 | failed_file=src/main/java/com/acme/PaymentService.java | log=src/main/java/com/acme/PaymentService.java:49
return user['email']
KeyError: 'email'
##[error]Process completed with exit code 1. | context=attempt=4; elapsed_ms=133590; worker_slot=18",application_defect,yes,curated diagnostic log with real Kaggle metadata,attempt=4; elapsed_ms=133590; worker_slot=18
GH_RCA_01899,test,syntax_test,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_6426,run_17709,2025-08-26T04:32:16.927259,repo_54,feature-x,NodeJS,ubuntu-latest,Azure,test,MEDIUM,69.04,17928,5,SyntaxError,invalid syntax in test module,tests/api.test.js:134,tests/api.test.js,"File ""tests/api.test.js"", line 134
assert result ==
^
SyntaxError: invalid syntax
##[error]Process completed with exit code 1.","2025-08-26T04:32:16Z Dependency cache restored
2025-08-26T04:32:16Z Previous step completed successfully
2025-08-26T04:32:16Z ##[group]Run cargo test
2025-08-26T04:32:16Z File ""tests/api.test.js"", line 134
2025-08-26T04:32:16Z assert result ==
2025-08-26T04:32:16Z ^
2025-08-26T04:32:16Z SyntaxError: invalid syntax
2025-08-26T04:32:16Z ##[error]Process completed with exit code 1.
2025-08-26T04:32:16Z Post job cleanup.
2025-08-26T04:32:16Z attempt=5; elapsed_ms=133607; worker_slot=19","stage=test | language=NodeJS | error_type=SyntaxError | error_message=invalid syntax in test module | stack_trace=tests/api.test.js:134 | failed_file=tests/api.test.js | log=File ""tests/api.test.js"", line 134
assert result ==
^
SyntaxError: invalid syntax
##[error]Process completed with exit code 1. | context=attempt=5; elapsed_ms=133607; worker_slot=19",test_script_issue,yes,curated diagnostic log with real Kaggle metadata,attempt=5; elapsed_ms=133607; worker_slot=19
GH_RCA_08335,train,github_internal_error,GitHub Actions,Kaggle CI/CD Pipeline Failure Logs (metadata),pipe_1784,run_5978,2025-10-05T22:06:16.927259,repo_361,feature-x,Java,windows-latest,AWS,deploy,MEDIUM,18.0,27348,4,GitHubServiceError,GitHub Actions service returned an internal error,GitHub Actions,N/A,"An unexpected error occurred within GitHub Actions
##[error]Process completed with exit code 1.","2025-10-05T22:06:16Z Repository checkout completed
2025-10-05T22:06:16Z Artifact upload skipped after failure
2025-10-05T22:06:16Z ##[group]Run security scan
2025-10-05T22:06:16Z An unexpected error occurred within GitHub Actions
2025-10-05T22:06:16Z ##[error]Process completed with exit code 1.
2025-10-05T22:06:16Z Post job cleanup.
2025-10-05T22:06:16Z attempt=4; elapsed_ms=133624; worker_slot=20","stage=deploy | language=Java | error_type=GitHubServiceError | error_message=GitHub Actions service returned an internal error | stack_trace=GitHub Actions | failed_file=N/A | log=An unexpected error occurred within GitHub Actions
##[error]Process completed with exit code 1. | context=attempt=4; elapsed_ms=133624; worker_slot=20",other_or_unknown,yes,curated diagnostic log with real Kaggle metadata,attempt=4; elapsed_ms=133624; worker_slot=20
